"Rhododendron fragariiflorum","Rhododendron","","fragariiflorum",NA,NA,"","","tro-12304050",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","fragariiflorum","","","Kingdon-Ward","tro-12304050","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron fuyuanense","Rhododendron","","fuyuanense",NA,NA,"","","tro-50098950",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","fuyuanense","","","Zeng H. Yang","tro-50098950","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron gardenia","Rhododendron","","gardenia",NA,NA,"","","kew-2419375",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","gardenia","","","Schltr.","kew-2419375","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron gaultheriifolium","Rhododendron","","gaultheriifolium",NA,NA,"","","kew-2419376",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","gaultheriifolium","","","J.J.Sm.","kew-2419376","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron genestierianum","Rhododendron","","genestierianum",NA,NA,"","","tro-50065007",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","genestierianum","","","Forrest","tro-50065007","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron glanduliferum","Rhododendron","","glanduliferum",NA,NA,"","","tro-50060047",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","glanduliferum","","","Franch.","tro-50060047","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron gongshanense","Rhododendron","","gongshanense",NA,NA,"","","tro-50060205",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","gongshanense","","","T.L. Ming","tro-50060205","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron goodenoughii","Rhododendron","","goodenoughii",NA,NA,"","","kew-2419409",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","goodenoughii","","","Sleumer","kew-2419409","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron gracilentum","Rhododendron","","gracilentum",NA,NA,"","","kew-2419392",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","gracilentum","","","F.Muell.","kew-2419392","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron grande","Rhododendron","","grande",NA,NA,"","","tro-50060101",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","grande","","","Wight","tro-50060101","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron groenlandicum","Rhododendron","","groenlandicum",NA,NA,"","","tro-50303842",TRUE,"1.1","Synonym","Ericaceae","Ledum","","palustre","subsp.","groenlandicum","(Oeder) Hultén","kew-2355734","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron habrotrichum","Rhododendron","","habrotrichum",NA,NA,"","","tro-12304866",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","habrotrichum","","","Balf. f. & W.W. Sm.","tro-12304866","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron haematodes","Rhododendron","","haematodes",NA,NA,"","","tro-50060481",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","haematodes","","","Franch.","tro-50060481","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hanceanum","Rhododendron","","hanceanum",NA,NA,"","","tro-12305061",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","hanceanum","","","Hemsl.","tro-12305061","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hancockii","Rhododendron","","hancockii",NA,NA,"","","tro-50000744",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","hancockii","","","Hemsl.","tro-50000744","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron haofui","Rhododendron","","haofui",NA,NA,"","","tro-50055103",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","haofui","","","Chun & W.P. Fang","tro-50055103","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron heliolepis","Rhododendron","","heliolepis",NA,NA,"","","tro-12303933",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","heliolepis","","","Franch.","tro-12303933","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hemitrichotum","Rhododendron","","hemitrichotum",NA,NA,"","","tro-12303918",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","hemitrichotum","","","Balf. f. & Forrest","tro-12303918","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hemsleyanum","Rhododendron","","hemsleyanum",NA,NA,"","","tro-50000677",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","hemsleyanum","","","E.H. Wilson","tro-50000677","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron henryi","Rhododendron","","henryi",NA,NA,"","","tro-12305071",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","henryi","","","Hance","tro-12305071","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron herzogii","Rhododendron","","herzogii",NA,NA,"","","kew-2419504",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","herzogii","","","Warb.","kew-2419504","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hidakanum","Rhododendron","","hidakanum",NA,NA,"","","kew-2419509",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","hidakanum","","","H.Hara","kew-2419509","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron himantodes","Rhododendron","","himantodes",NA,NA,"","","kew-2419511",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","himantodes","","","Sleumer","kew-2419511","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hippophaeoides","Rhododendron","","hippophaeoides",NA,NA,"","","tro-12303957",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","hippophaeoides","","","Balf. f. & W.W. Sm.","tro-12303957","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hirtipes","Rhododendron","","hirtipes",NA,NA,"","","tro-12304999",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","hirtipes","","","Tagg","tro-12304999","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Rhododendron hodgsonii","Rhododendron","","hodgsonii",NA,NA,"","","tro-50060120",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","hodgsonii","","","Hook. f.","tro-50060120","Accepted",FALSE,FALSE,FALSE,2017-05-11
